"doc_id","text","year","university","uni_code","region","uni_type","public","tier","proj985","proj211","2first","super","prov","city","key_uni"
"1684_12","10.其他(49)巡视组反馈意见，落实反馈意见：公开巡视整改进展情况2条。(50)自然灾害等突发事件的应急处理预案、预警信息和处置情况，涉及学校的重大事件的调查和处理情况：通过OA系统、学校网站等渠道公开安全管理及突发应急预案信息6条。(二)依申请公开和不予公开情况学校2021-2022学年度未接到校内师生、校外公民、法人和其他组织的信息公开申请，无依申请公开和不予公开的信息。（三）对信息公开的评议情况和工作遭举报情况随着学校信息公开工作逐渐深入，学校各单位对信息公开的重要性和必要性认识明显增强，特别是在学校制定和建立一系列信息公开制度体系和工作机制之后，广大师生员工和社会对学校信息公开的关注度越来越高，对学校信息公开工作也给予了较好支持和评价，未发生因信息公开工作遭到举报的情况，未发生因信息公开申请行政复议、提起行政诉讼的情况。三、信息公开工作的主要经验、问题和改进措施（一）主要经验一是加强组织领导。",2022,"Kunming University","KMU","Southwestern","public",1,2,0,0,0,"Province","Yunnan","Kunming",0
"803_07","为进一步强化“人才强校”战略目标，加强学校师资队伍建设，为各级各类人才做好服务工作，积极组织长江学者、政府特殊津贴、体育总局“优秀中青年专业技术人才百人计划”、沈阳市第八届优秀专家、辽宁省委信息专家人才、辽宁省大中小学教材库专家等人才评选申报工作，并在学校办公自动化系统中进行公示。为进一步完善职称评审制度，保证职称评审的公开、公平、公正，学校将已经完成审核推荐的出版系列、教练员系列职称评审结果在办公自动化系统进行公示。同时，加大人才引进力度，面向社会发布了《沈阳体育学院2023年公开招聘工作人员公告》《沈阳体育学院2023年公开招聘高层次人才公告》，目前，已完成公开招聘的备案聘用工作。教学质量信息公开:组织完成《本科教学质量报告》的编写，具体从本科教育基本情况、师资与教学条件、教学建设与改革、专业培养能力、本科教学质量保障体系、学生学习效果、特色发展等方面进行阐述，并发布在学校门户网站信息公开栏目中。",2023,"Shenyang Sport University","SYSportU","Northeastern","public",1,2,0,0,0,"Province","Liaoning","Shenyang",0
"976_03","3.学校通过本校网站面向社会定期发布或更新学校应予公开的信息。同时，对外公布联系电话010-59805996、传真010-59805999和意见电子邮箱yjjy@sgit.edu.cn等，公众可以通过以上方式对学校信息进行了解和咨询，反映意见和建议，方便公众获得指引。4.校务信息公布。通过教代会、院务例会等有关会议、以及会议纪要或简报形式，公开学校重大信息和财务收支审计信息；通过校内广播、公告栏、宣传栏、电子屏幕、校刊等形式面向全校公开学校新闻、教学动态、学生活动、对外交流等信息。(二)主动公开信息的内容学校各类文件、制度和通知通过校内办公管理信息化OA平台对内主动公开。学校基本信息、主要制度、招生信息和收费标准等在本校网站上对外主动公开。",2022,"Shougang Institute of Technology","ShougangTechInst","Northern","public",1,2,0,0,0,"Municipal","Beijing","Beijing",0
"1195_01","兰州博文科技学院2021-2022学年度信息公开工作报告发布时间：2023-10-31点击数：589甘肃省教育厅：根据教育部办公厅《高等学校信息公开办法》(中华人民共和国教育部令第29号，以下简称《办法》)、《教育部关于公布〈高等学校信息公开事项清单>的通知》(教办函〔2014〕23号，以下简称《清单》)有关规定和《教育部办公厅关于做好2023年高校信息公开年度报告工作的通知》(教办厅函〔2023〕52号〕要求，结合兰州博文科技学院2022-2023学年度信息公开工作执行情况编写。包括工作概述、主动公开情况、依申请公开和不予公开情况、信息公开评价评议情况、信息公开工作经验和存在问题与改进措施等。本报告中所列数据的统计期限自2022年9月1日起至2023年8月31日止。兰州博文科技学院官方网站：http://www.bowenedu.cn/，信息公开专栏链接：http://www.bowenedu.cn/xxgk1/xxgk.htm。",2022,"Lanzhou Bowei College of Science and Technology","LanzhouBoweiU","Northwestern","private",0,2,0,0,0,"Province Education","Gansu","Lanzhou",0
"1591_06","研究生奖助学金是激励学生成长成才的重要手段，同时涉及学生根本利益和重大关切。学校结合研究生教育对人才培养的新形势和新要求，及时调整机构设置，优化若干工作职能。今年6月，在反复征求师生意见的基础上，学校全新出台《研究生国家奖学金评审管理办法》、《研究生学业奖学金评审管理办法》，《办法》更加注重科研学术成果导向，并按照公平公正公开的要求对评审细则、评审委员会人员构成、初评名单、申诉渠道等事项进行及时公开、及时处理。四是对仪器设备、家具、图书、药品等物资设备采购、维修改造、基建工程、监理、造价咨询等项目的招标公告、结果公告，国资管理、实验室管理、采购管理相关制度、国有资产保值增值等信息进行主动公开。如“西华大学2021年教学楼定制家具采购项目”、“西华大学2022-2024年毕业生校园双选会展位搭建租赁项目”、“西华大学2022年度电子资源采购采购”、“西华大学办学条件改造提升项目施工一、二、三标段”、“西华大学第五食堂和德馨苑学生宿舍11号12号楼建设项目（项目名称）施工/标段”等分别在中国政府采购网、四川省政府采购网、校园网等网站上进行发布，同时在学校信息公开栏中予以公开，做到了招投标信息公开、内容清楚、明确；对工商信息、财务报表等信息做到及时公布。",2022,"Xihua University","XHU","Southwestern","public",1,2,0,0,0,"Province","Sichuan","Chengdu",0
"496_12","（三）强化监督检查，完善工作考核及评价问责机制。充分发挥纪检监察、工会等部门和师生员工的监督作用，定期或不定期组织开展对信息公开工作情况的督查，适时通报督查情况；加强信息公开反馈与考核作用的发挥，严格落实《山东农业工程学院年度工作综合考核办法》，将信息公开工作纳入部门绩效考核指标，建立详细、明确的信息公开责任追究机制，并在年度部门-11-考核结果中有所体现。七、其他需要报告的事项本学年，无其他需要报告的事项。如对本报告有疑问，请与山东农业工程学院党委（学院）办公室联系。通讯地址：济南市历城区农干院路866号邮编：250100联系",2022,"Shandong Agricultural Engineering University","SDAgr","Eastern","public",1,2,0,0,0,"Province","Shandong","Jinan",0
"767_08","本科学生、研究生管理制度及奖助学金公示网址沈航学生处网站：http://xsc.sau.edu.cn/智慧沈航：http://i.sau.edu.cn辽宁阳光校园平台：https://ygxy.lnsjjjc.gov.cn/manage（2）学校编制了《学生手册》，在校本科生和研究生人手一册，手册中对于高等学校学生管理规定、行为准则、学籍与学业管理、学生奖励处罚办法和学生申诉办法等与学生学习、生活息息相关的管理规定做了详细说明。4.党建工作方面信息公开情况依据工作要求，学校扎实做好党建工作信息公开有关事宜，发布通知公告类信息135条，基层风采信息15条，累计发布信息188条。其中干部工作类2条，党建工作186条。（1）党建工作方面信息公开情况自学习贯彻习近平新时代中国特色社会主义思想主题教育启动以来，学校党委依托沈航微信公众号设立“聚焦主题教育沈航在行动”专题进行主题教育活动的宣传，发布系列报道17次，做到主题教育信息公开。",2023,"Shenyang Aerospace University","ShenyangAerospaceU","Northeastern","public",1,1,0,0,0,"Province","Liaoning","Shenyang",0
"279_07","本学年，校广播电视台精心打造《新思想大宣讲》《锦书阅闻》《帛书颂贤》《山川往迹》《俗世灯火》《信笺有声》《悬壶药渊》《时闻观察》《聊聊福建那些事》《经典诵读》等节目。累计播放了220期节目。出版校报4期，充分做好信息公开工作。7.党外人士民主监督。召开学校工作通报会和校领导班子民主生活会征求意见座谈会，征求民主党派、统战团体、无党派人士对学校工作和校领导班子的意见建议；学校重大文件出台前，通过召开座谈会和个别交流的方式，征求党外代表人士意见建议；邀请民主党派人士列席重大会议，如省管领导班子和领导干部年度考核工作会议、校领导班子民主生活会、党的重要会议，邀请党外人士参与招生、人员招聘等工作关键环节的民主监督，积极发挥民主党派参政议政作用。8.校、院（处）信息公开栏。",2024,"Fujian University of Traditional Chinese Medicine","FJCMed","Eastern","public",1,2,0,0,0,"Province","Fujian","Fuzhou",0
"607_15","同时，通过发放人手一册的《学生手册》、始业教育等途径，让学生及时了解学校的学生奖励处罚办法和学生申诉办法，提高办事效率，提供优质服务。研究生日常事务管理工作严格按照学校信息公开的要求，在公平、公开、公正的基础上，按照全面公开透明的原则，不断提高信息公开透明度。研究生奖学金、助学金、学位减免、助学贷款、勤工俭学的申请与管理，研究生“助教、助研、助管”规定及招聘情况，研究生奖励处分办法等与研究生群体利益密切相关的信息均通过学校信息门户、研究生院官网等途径进行公布和公示，公开期间未收到不良评议。涉及研究生个人的处分、处理文件纸质稿，研究生院交学院，并寄送学生本人。在信息公开的有力保障下，科学系统开展各类评优评奖，研究生荣获国家奖学金56人，学业奖学金3602人，瑞沃德基础医学明德奖学金14人，校“优秀毕业生”127人，浙江省“优秀毕业生”36人。编印《研究生管理制度汇编》《导师手册》《研究生手册》等纸质材料，并向研究生和导师人手一册发放，使研究生和导师群体对奖惩处罚及申诉等流程有清晰的了解，充分保障了师生知情权。",2022,"Zhejiang Chinese Medical University","ZJCMed","Eastern","public",1,1,0,0,0,"Province","Zhejiang","Hangzhou",0
"607_11","今年新建招标与采购中心网站，公示渠道由原来的2个增加到3个，加大使用部门自行采购信息公开力度，及时全面、依法公开采购公告、采购文件、采购结果、采购合同等采购信息全要素，实现学校采购工作公开化、透明化。3.人事师资信息主动在学校官网、学校招聘网、浙江省人力资源和社会保障厅事业单位公开招聘网上公布校外招聘信息，在校园网公开校内招聘信息。公开的信息包括招聘岗位名称、数量、要求、招聘程序、办法，招聘结果等，其中招聘结果公示7天。公开期限自招聘开始之日至招聘结束期间均公开，做到信息公开、过程公开、结果公开，并接受社会监督。全年共公布四批次招聘信息和四批次拟聘结果，公示无异议。主动在学校校园网公开学校专业技术职务评聘办法，并在评审前对申报人员材料、评审结束后对评审结果公示，公示时间至少7天，公示无异议。",2022,"Zhejiang Chinese Medical University","ZJCMed","Eastern","public",1,1,0,0,0,"Province","Zhejiang","Hangzhou",0
"332_01","南京农业大学2022-2023学年信息公开工作年度报告南京农业大学一直以来高度重视信息公开工作，致力于提高信息公开的透明度和便捷性，坚持以信息公开推动办学工作的透明化、民主化，满足社会公众的知情权。本报告总结了学校2022-2023学年信息公开工作情况，包括年度工作概述、信息公开情况、依申请公开信息情况、信息公开投诉情况、存在的工作问题以及工作思路和改进举措等。一、年度工作概述在上级部门的指导下，学校信息公开工作深入学习贯彻习近平新时代中国特色社会主义思想，深入贯彻落实党的二十大会议精神，认真落实《中华人民共和国政府信息公开条例》和《高等学校信息公开办法》，坚持“以公开为常态、不公开为例外”原则，积极推进学校信息公开工作，增强学校工作的透明度，促进依法治校，为师生员工和社会公众提供及时、准确、有用的信息。1．坚持原则，确保信息依法依规有序公开学校信息公开工作坚持遵循公开、公平、公正原则，确保信息对全体师生和社会公众一视同仁；坚持依法进行，保障信息公开的合法性和合规性，确保信息的真实性和合法性；坚持应满足师生和社会公众的知情权需求，提供有益信息，确保信息的有效利用；坚持信息发布途径多样，涵盖校园内外，采取多种媒体和渠道，以确保信息的广泛传播。",2023,"Nanjing Agricultural University","NJAgr","Eastern","public",1,1,0,1,1,"Ministry of Education","Jiangsu","Nanjing",1
"44_07","6月25——26日，河南省2023年普通高招现场咨询大会在黄河科技学院举行，在我省普通高招录取本科二批《招生专业目录》院校代号“6130”（黄河科技学院）之后的本科院校，以及提前批专科、高职高专批录取的省内外400余所高校齐聚黄河科技学院，为考生和家长了解学校2023年招生政策、人才培养方案、学科优势与专业特色、升学就业前景等热点问题提供面对面咨询服务，一对一指导。黄河科技学院董事长胡大白在现场分别接受都市频道和河南电视台新闻联播记者专访，支招考生报考，介绍高招咨询会情况和黄河科技学院特色专业以及招生情况。6月18日——29日，学校在融媒体中心邀请学校董事长胡大白教授、各学院（部）负责人做客“我在黄科院等你”系列直播访谈，介绍学校的整体情况、招生计划、亮点特色，及各学院部的专业特色、招生计划等情况，并通过人民网、大河网、中原网、网易新闻网、搜狐河南网、新浪河南网、凤凰河南等权威媒体平台同步直播，让更多考上家长了解学校。在招生期间，学校通过河南日报、大河报、郑州晚报、郑州日报等权威媒体刊发系列招生宣传报道，如，6月19日，河南日报刊发《黄河科技学院办一所对学生最负责任的大学》的报道，6月30日，大河报刊发《黄河科技学院：“因材施教”每个学生都有自己的未来》的报道，7月4日，郑州晚报刊发《黄河科技学院：固本强基聚合力，产教融合促发展》的报道，吸引人民网、大河网、中原网、网易河南、凤凰网河南、新浪网河南等社权威媒体的关注报道。",2023,"Yellow River Science and Technology University","HuangheSci","Central","private",0,2,0,0,0,"Province Education","Henan","Zhengzhou",0
"649_20","哈尔滨理工大学2022年10月30日",2022,"Harbin University of Science and Technology","HRBUST","Northeastern","public",1,1,0,0,0,"Province","Heilongjiang","Harbin",0
"634_04","坚持正确舆论导向，充分发挥官网官微等宣传阵地作用，对外讲好杭医故事、展示杭医形象。围绕重大时间节点及学校中心工作，通过自媒体、3“两微一端”等新媒体平台等宣传载体广泛开展主题宣传。目前，“杭州医学院”拥有“人民号”和“新华号”两个新媒体平台，其中新华号入选“年度最具影响力高校榜单”。吕建新教授团队获2021年度浙江省科技进步一等奖，先后接受人民网、浙江卫视、天目新闻、杭州电视台等多家媒体的采访，其中《研发要跟上病毒的变异速度》的阅读量达36.9万。省政协委员、公共卫生学院执行院长沈清接受浙江卫视采访，《做百姓的健康卫士》阅读量达12.2万。据不完全统计，全年在人民日报、健康报、学习强国、浙江日报、浙江卫视、钱江晚报、杭州电视综合频道、等国家、省市主流媒体及其新媒体平台上发表杭医报道280余篇。",2022,"Hangzhou Medical College","HZMed","Eastern","public",1,2,0,0,0,"Province","Zhejiang","Hangzhou",0
